profile_key,renewable_level,fossil_level,low_carbon_level,start_date,end_date,is_current
2158,LOW,LOW,LOW,2026-06-02,,true
2160,LOW,LOW,LOW,2026-06-02,,true
2185,LOW,LOW,LOW,2026-06-02,,true
2188,LOW,LOW,LOW,2026-06-02,,true
2192,LOW,LOW,LOW,2026-06-02,,true
2198,LOW,LOW,LOW,2026-06-02,,true
2202,LOW,LOW,LOW,2026-06-02,,true
2206,LOW,LOW,LOW,2026-06-02,,true
2208,LOW,LOW,LOW,2026-06-02,,true
2212,LOW,LOW,LOW,2026-06-02,,true
2220,LOW,LOW,LOW,2026-06-02,,true
2222,LOW,LOW,LOW,2026-06-02,,true
2223,LOW,LOW,LOW,2026-06-02,,true
2233,LOW,LOW,LOW,2026-06-02,,true
2234,LOW,LOW,LOW,2026-06-02,,true
2237,LOW,LOW,LOW,2026-06-02,,true
2243,LOW,LOW,LOW,2026-06-02,,true
2252,LOW,HIGH,LOW,2026-06-02,,true
2253,LOW,HIGH,LOW,2026-06-02,,true
2254,LOW,HIGH,LOW,2026-06-02,,true
2261,LOW,HIGH,LOW,2026-06-02,,true
2267,LOW,HIGH,LOW,2026-06-02,,true
2268,LOW,HIGH,LOW,2026-06-02,,true
2269,LOW,HIGH,LOW,2026-06-02,,true
2273,LOW,HIGH,LOW,2026-06-02,,true
2274,LOW,HIGH,LOW,2026-06-02,,true
2278,LOW,HIGH,LOW,2026-06-02,,true
2280,LOW,HIGH,LOW,2026-06-02,,true
2281,LOW,HIGH,LOW,2026-06-02,,true
2286,LOW,HIGH,LOW,2026-06-02,,true
2288,LOW,HIGH,LOW,2026-06-02,,true
2290,LOW,HIGH,LOW,2026-06-02,,true
2291,LOW,HIGH,LOW,2026-06-02,,true
2296,LOW,HIGH,LOW,2026-06-02,,true
2300,LOW,HIGH,LOW,2026-06-02,,true
2304,HIGH,LOW,HIGH,2026-06-02,,true
2311,LOW,LOW,LOW,2026-06-02,,true
2318,LOW,LOW,LOW,2026-06-02,,true
2328,LOW,LOW,LOW,2026-06-02,,true
2330,LOW,LOW,LOW,2026-06-02,,true
2331,LOW,LOW,LOW,2026-06-02,,true
2332,LOW,LOW,LOW,2026-06-02,,true
2340,LOW,LOW,LOW,2026-06-02,,true
2341,LOW,LOW,LOW,2026-06-02,,true
2344,LOW,LOW,LOW,2026-06-02,,true
2376,LOW,LOW,LOW,2026-06-02,,true
2383,LOW,LOW,LOW,2026-06-02,,true
2386,LOW,LOW,LOW,2026-06-02,,true
2394,LOW,LOW,LOW,2026-06-02,,true
2395,LOW,LOW,LOW,2026-06-02,,true
2396,LOW,LOW,LOW,2026-06-02,,true
2398,LOW,LOW,LOW,2026-06-02,,true
2401,LOW,LOW,LOW,2026-06-02,,true
2403,LOW,LOW,LOW,2026-06-02,,true
2404,LOW,LOW,LOW,2026-06-02,,true
2423,LOW,LOW,LOW,2026-06-02,,true
2427,LOW,LOW,LOW,2026-06-02,,true
2429,LOW,LOW,LOW,2026-06-02,,true
2433,LOW,LOW,LOW,2026-06-02,,true
2438,LOW,LOW,LOW,2026-06-02,,true
2442,LOW,LOW,LOW,2026-06-02,,true
2443,LOW,LOW,LOW,2026-06-02,,true
2449,LOW,LOW,LOW,2026-06-02,,true
2453,LOW,LOW,LOW,2026-06-02,,true
2455,LOW,LOW,LOW,2026-06-02,,true
2460,LOW,LOW,LOW,2026-06-02,,true
2461,LOW,LOW,LOW,2026-06-02,,true
2465,LOW,LOW,LOW,2026-06-02,,true
2469,LOW,LOW,LOW,2026-06-02,,true
2477,LOW,LOW,LOW,2026-06-02,,true
2482,LOW,LOW,LOW,2026-06-02,,true
2483,LOW,LOW,LOW,2026-06-02,,true
2490,LOW,LOW,LOW,2026-06-02,,true
2492,LOW,LOW,LOW,2026-06-02,,true
2495,LOW,LOW,LOW,2026-06-02,,true
2502,LOW,LOW,LOW,2026-06-02,,true
2503,LOW,LOW,LOW,2026-06-02,,true
2505,LOW,LOW,LOW,2026-06-02,,true
2515,LOW,LOW,LOW,2026-06-02,,true
2516,LOW,LOW,LOW,2026-06-02,,true
2527,LOW,LOW,LOW,2026-06-02,,true
2532,LOW,LOW,LOW,2026-06-02,,true
2534,LOW,LOW,LOW,2026-06-02,,true
2535,LOW,LOW,LOW,2026-06-02,,true
2540,LOW,HIGH,LOW,2026-06-02,,true
2546,LOW,HIGH,LOW,2026-06-02,,true
2556,LOW,HIGH,LOW,2026-06-02,,true
2558,LOW,HIGH,LOW,2026-06-02,,true
2559,LOW,HIGH,LOW,2026-06-02,,true
2560,LOW,HIGH,LOW,2026-06-02,,true
2563,LOW,HIGH,LOW,2026-06-02,,true
2564,LOW,HIGH,LOW,2026-06-02,,true
2567,LOW,HIGH,LOW,2026-06-02,,true
2571,LOW,HIGH,LOW,2026-06-02,,true
2576,LOW,HIGH,LOW,2026-06-02,,true
2578,LOW,HIGH,LOW,2026-06-02,,true
2579,LOW,HIGH,LOW,2026-06-02,,true
2582,LOW,HIGH,LOW,2026-06-02,,true
2600,LOW,LOW,LOW,2026-06-02,,true
2609,LOW,LOW,LOW,2026-06-02,,true
2614,LOW,LOW,LOW,2026-06-02,,true
2615,LOW,LOW,LOW,2026-06-02,,true
2617,LOW,LOW,LOW,2026-06-02,,true
2618,LOW,LOW,LOW,2026-06-02,,true
2622,LOW,LOW,LOW,2026-06-02,,true
2625,LOW,LOW,LOW,2026-06-02,,true
2630,LOW,LOW,LOW,2026-06-02,,true
2634,LOW,LOW,LOW,2026-06-02,,true
2644,LOW,LOW,LOW,2026-06-02,,true
2645,LOW,LOW,LOW,2026-06-02,,true
2647,LOW,LOW,LOW,2026-06-02,,true
2656,LOW,LOW,LOW,2026-06-02,,true
2662,LOW,LOW,LOW,2026-06-02,,true
2667,LOW,LOW,LOW,2026-06-02,,true
2672,LOW,LOW,LOW,2026-06-02,,true
2674,LOW,LOW,LOW,2026-06-02,,true
2698,LOW,LOW,LOW,2026-06-02,,true
2702,LOW,LOW,LOW,2026-06-02,,true
2705,LOW,LOW,LOW,2026-06-02,,true
2706,LOW,LOW,LOW,2026-06-02,,true
2715,LOW,LOW,LOW,2026-06-02,,true
2723,LOW,LOW,LOW,2026-06-02,,true
2724,LOW,LOW,LOW,2026-06-02,,true
2730,LOW,LOW,LOW,2026-06-02,,true
2737,LOW,LOW,LOW,2026-06-02,,true
2738,LOW,LOW,LOW,2026-06-02,,true
2746,LOW,LOW,LOW,2026-06-02,,true
2748,LOW,LOW,LOW,2026-06-02,,true
2754,LOW,LOW,LOW,2026-06-02,,true
2755,LOW,LOW,LOW,2026-06-02,,true
2756,LOW,LOW,LOW,2026-06-02,,true
2757,LOW,LOW,LOW,2026-06-02,,true
2762,LOW,LOW,LOW,2026-06-02,,true
2763,LOW,LOW,LOW,2026-06-02,,true
2766,LOW,LOW,LOW,2026-06-02,,true
2769,LOW,LOW,LOW,2026-06-02,,true
2770,LOW,LOW,LOW,2026-06-02,,true
2771,LOW,LOW,LOW,2026-06-02,,true
2777,LOW,LOW,LOW,2026-06-02,,true
2779,LOW,LOW,LOW,2026-06-02,,true
2782,LOW,LOW,LOW,2026-06-02,,true
2787,LOW,LOW,LOW,2026-06-02,,true
2798,LOW,LOW,LOW,2026-06-02,,true
2813,LOW,LOW,LOW,2026-06-02,,true
2816,LOW,LOW,LOW,2026-06-02,,true
2818,LOW,LOW,LOW,2026-06-02,,true
2823,LOW,LOW,LOW,2026-06-02,,true
2825,LOW,LOW,LOW,2026-06-02,,true
2830,LOW,LOW,LOW,2026-06-02,,true
2833,LOW,LOW,LOW,2026-06-02,,true
2835,LOW,LOW,LOW,2026-06-02,,true
2841,LOW,LOW,LOW,2026-06-02,,true
2848,LOW,LOW,LOW,2026-06-02,,true
2850,LOW,LOW,LOW,2026-06-02,,true
2856,LOW,LOW,LOW,2026-06-02,,true
2857,LOW,LOW,LOW,2026-06-02,,true
2862,LOW,LOW,LOW,2026-06-02,,true
2872,LOW,LOW,LOW,2026-06-02,,true
2880,LOW,LOW,LOW,2026-06-02,,true
2881,LOW,LOW,LOW,2026-06-02,,true
2883,LOW,LOW,LOW,2026-06-02,,true
2885,LOW,LOW,LOW,2026-06-02,,true
2889,LOW,LOW,LOW,2026-06-02,,true
2898,LOW,LOW,LOW,2026-06-02,,true
2901,LOW,LOW,LOW,2026-06-02,,true
2905,LOW,LOW,LOW,2026-06-02,,true
2906,LOW,LOW,LOW,2026-06-02,,true
2909,LOW,LOW,LOW,2026-06-02,,true
2916,LOW,LOW,LOW,2026-06-02,,true
2919,LOW,LOW,LOW,2026-06-02,,true
2920,LOW,LOW,LOW,2026-06-02,,true
2922,LOW,LOW,LOW,2026-06-02,,true
2924,LOW,LOW,LOW,2026-06-02,,true
2930,LOW,LOW,LOW,2026-06-02,,true
2933,LOW,LOW,LOW,2026-06-02,,true
2938,LOW,LOW,LOW,2026-06-02,,true
2947,LOW,LOW,LOW,2026-06-02,,true
2949,LOW,LOW,LOW,2026-06-02,,true
2953,LOW,LOW,LOW,2026-06-02,,true
2956,LOW,LOW,LOW,2026-06-02,,true
2959,LOW,LOW,LOW,2026-06-02,,true
2965,LOW,LOW,LOW,2026-06-02,,true
2969,LOW,LOW,LOW,2026-06-02,,true
2972,LOW,LOW,LOW,2026-06-02,,true
2978,LOW,LOW,LOW,2026-06-02,,true
2980,LOW,LOW,LOW,2026-06-02,,true
2987,LOW,LOW,LOW,2026-06-02,,true
2994,LOW,LOW,LOW,2026-06-02,,true
3000,LOW,LOW,LOW,2026-06-02,,true
3001,LOW,LOW,LOW,2026-06-02,,true
3003,LOW,LOW,LOW,2026-06-02,,true
3005,LOW,LOW,LOW,2026-06-02,,true
3008,LOW,HIGH,LOW,2026-06-02,,true
3013,LOW,HIGH,LOW,2026-06-02,,true
3014,LOW,HIGH,LOW,2026-06-02,,true
3017,LOW,HIGH,LOW,2026-06-02,,true
3018,LOW,HIGH,LOW,2026-06-02,,true
3028,LOW,HIGH,LOW,2026-06-02,,true
3030,LOW,HIGH,LOW,2026-06-02,,true
3036,LOW,HIGH,LOW,2026-06-02,,true
3038,LOW,HIGH,LOW,2026-06-02,,true
3042,LOW,HIGH,LOW,2026-06-02,,true
3043,LOW,HIGH,LOW,2026-06-02,,true
3046,LOW,HIGH,LOW,2026-06-02,,true
3049,LOW,HIGH,LOW,2026-06-02,,true
3053,LOW,HIGH,LOW,2026-06-02,,true
3059,LOW,HIGH,LOW,2026-06-02,,true
3065,LOW,HIGH,LOW,2026-06-02,,true
3067,LOW,LOW,LOW,2026-06-02,,true
3072,LOW,LOW,LOW,2026-06-02,,true
3075,LOW,LOW,LOW,2026-06-02,,true
3077,LOW,LOW,LOW,2026-06-02,,true
3085,LOW,LOW,LOW,2026-06-02,,true
3087,LOW,LOW,LOW,2026-06-02,,true
3088,LOW,LOW,LOW,2026-06-02,,true
3089,LOW,LOW,LOW,2026-06-02,,true
3096,LOW,LOW,LOW,2026-06-02,,true
3097,LOW,LOW,LOW,2026-06-02,,true
3103,LOW,LOW,LOW,2026-06-02,,true
3108,LOW,LOW,LOW,2026-06-02,,true
3112,LOW,LOW,LOW,2026-06-02,,true
3113,LOW,LOW,LOW,2026-06-02,,true
3114,LOW,LOW,LOW,2026-06-02,,true
3122,LOW,LOW,LOW,2026-06-02,,true
3126,LOW,LOW,LOW,2026-06-02,,true
3127,LOW,LOW,LOW,2026-06-02,,true
3128,LOW,LOW,LOW,2026-06-02,,true
3132,LOW,LOW,LOW,2026-06-02,,true
3133,LOW,LOW,LOW,2026-06-02,,true
3134,LOW,LOW,LOW,2026-06-02,,true
3136,LOW,LOW,LOW,2026-06-02,,true
3138,LOW,LOW,LOW,2026-06-02,,true
3140,LOW,LOW,LOW,2026-06-02,,true
3146,LOW,LOW,LOW,2026-06-02,,true
3162,LOW,LOW,LOW,2026-06-02,,true
3170,LOW,LOW,LOW,2026-06-02,,true
3171,LOW,LOW,LOW,2026-06-02,,true
3176,LOW,LOW,LOW,2026-06-02,,true
3177,LOW,LOW,LOW,2026-06-02,,true
3181,LOW,LOW,LOW,2026-06-02,,true
3187,LOW,LOW,LOW,2026-06-02,,true
3189,LOW,LOW,LOW,2026-06-02,,true
3192,LOW,LOW,LOW,2026-06-02,,true
3198,LOW,LOW,LOW,2026-06-02,,true
3199,LOW,LOW,LOW,2026-06-02,,true
3201,LOW,LOW,LOW,2026-06-02,,true
3204,LOW,LOW,LOW,2026-06-02,,true
3205,LOW,LOW,LOW,2026-06-02,,true
3207,LOW,LOW,LOW,2026-06-02,,true
3208,LOW,LOW,LOW,2026-06-02,,true
3224,LOW,LOW,LOW,2026-06-02,,true
3229,LOW,LOW,LOW,2026-06-02,,true
3230,LOW,LOW,LOW,2026-06-02,,true
3231,LOW,LOW,LOW,2026-06-02,,true
3239,LOW,LOW,LOW,2026-06-02,,true
3242,LOW,LOW,LOW,2026-06-02,,true
3246,LOW,LOW,LOW,2026-06-02,,true
3251,LOW,LOW,LOW,2026-06-02,,true
3253,LOW,LOW,LOW,2026-06-02,,true
3256,LOW,LOW,LOW,2026-06-02,,true
3260,LOW,LOW,LOW,2026-06-02,,true
3262,LOW,LOW,LOW,2026-06-02,,true
3269,LOW,LOW,LOW,2026-06-02,,true
3274,LOW,LOW,LOW,2026-06-02,,true
3275,LOW,LOW,LOW,2026-06-02,,true
3278,LOW,LOW,LOW,2026-06-02,,true
3284,LOW,LOW,LOW,2026-06-02,,true
3295,LOW,LOW,LOW,2026-06-02,,true
3298,LOW,LOW,LOW,2026-06-02,,true
3299,LOW,LOW,LOW,2026-06-02,,true
3302,LOW,LOW,LOW,2026-06-02,,true
3316,LOW,LOW,LOW,2026-06-02,,true
3317,LOW,LOW,LOW,2026-06-02,,true
3331,LOW,HIGH,LOW,2026-06-02,,true
3336,LOW,HIGH,LOW,2026-06-02,,true
3338,LOW,HIGH,LOW,2026-06-02,,true
3339,LOW,HIGH,LOW,2026-06-02,,true
3340,LOW,HIGH,LOW,2026-06-02,,true
3345,LOW,HIGH,LOW,2026-06-02,,true
3347,LOW,HIGH,LOW,2026-06-02,,true
3351,LOW,HIGH,LOW,2026-06-02,,true
3352,LOW,HIGH,LOW,2026-06-02,,true
3353,LOW,HIGH,LOW,2026-06-02,,true
3357,LOW,HIGH,LOW,2026-06-02,,true
3361,LOW,HIGH,LOW,2026-06-02,,true
3363,LOW,HIGH,LOW,2026-06-02,,true
3365,LOW,HIGH,LOW,2026-06-02,,true
3371,LOW,HIGH,LOW,2026-06-02,,true
3380,LOW,HIGH,LOW,2026-06-02,,true
3409,LOW,LOW,LOW,2026-06-02,,true
3411,LOW,LOW,LOW,2026-06-02,,true
3412,LOW,LOW,LOW,2026-06-02,,true
3415,LOW,LOW,LOW,2026-06-02,,true
3420,LOW,LOW,LOW,2026-06-02,,true
3422,LOW,LOW,LOW,2026-06-02,,true
3423,LOW,LOW,LOW,2026-06-02,,true
3425,LOW,LOW,LOW,2026-06-02,,true
3429,LOW,LOW,LOW,2026-06-02,,true
3433,LOW,LOW,LOW,2026-06-02,,true
3437,LOW,LOW,LOW,2026-06-02,,true
3442,LOW,LOW,LOW,2026-06-02,,true
3443,LOW,LOW,LOW,2026-06-02,,true
3444,LOW,LOW,LOW,2026-06-02,,true
3451,LOW,LOW,LOW,2026-06-02,,true
3452,LOW,LOW,LOW,2026-06-02,,true
3463,LOW,HIGH,LOW,2026-06-02,,true
3464,LOW,HIGH,LOW,2026-06-02,,true
3469,LOW,HIGH,LOW,2026-06-02,,true
3470,LOW,HIGH,LOW,2026-06-02,,true
3474,LOW,HIGH,LOW,2026-06-02,,true
3478,LOW,HIGH,LOW,2026-06-02,,true
3483,LOW,HIGH,LOW,2026-06-02,,true
3489,LOW,HIGH,LOW,2026-06-02,,true
3490,LOW,HIGH,LOW,2026-06-02,,true
3492,LOW,HIGH,LOW,2026-06-02,,true
3496,LOW,HIGH,LOW,2026-06-02,,true
3498,LOW,HIGH,LOW,2026-06-02,,true
3504,LOW,HIGH,LOW,2026-06-02,,true
3516,LOW,LOW,LOW,2026-06-02,,true
3517,LOW,LOW,LOW,2026-06-02,,true
3519,LOW,LOW,LOW,2026-06-02,,true
3536,LOW,LOW,LOW,2026-06-02,,true
3538,LOW,LOW,LOW,2026-06-02,,true
3539,LOW,LOW,LOW,2026-06-02,,true
3542,LOW,LOW,LOW,2026-06-02,,true
3544,LOW,LOW,LOW,2026-06-02,,true
3547,LOW,LOW,LOW,2026-06-02,,true
3552,LOW,LOW,LOW,2026-06-02,,true
3554,LOW,LOW,LOW,2026-06-02,,true
3560,LOW,LOW,LOW,2026-06-02,,true
3561,LOW,LOW,LOW,2026-06-02,,true
3564,LOW,LOW,LOW,2026-06-02,,true
3574,LOW,LOW,LOW,2026-06-02,,true
3575,LOW,LOW,LOW,2026-06-02,,true
3576,LOW,LOW,LOW,2026-06-02,,true
3581,LOW,HIGH,LOW,2026-06-02,,true
3583,LOW,HIGH,LOW,2026-06-02,,true
3586,LOW,HIGH,LOW,2026-06-02,,true
3589,LOW,HIGH,LOW,2026-06-02,,true
3590,LOW,HIGH,LOW,2026-06-02,,true
3598,LOW,HIGH,LOW,2026-06-02,,true
3600,LOW,HIGH,LOW,2026-06-02,,true
3609,LOW,HIGH,LOW,2026-06-02,,true
3612,LOW,HIGH,LOW,2026-06-02,,true
3619,LOW,HIGH,LOW,2026-06-02,,true
3621,LOW,HIGH,LOW,2026-06-02,,true
3622,LOW,HIGH,LOW,2026-06-02,,true
3627,LOW,HIGH,LOW,2026-06-02,,true
3632,LOW,HIGH,LOW,2026-06-02,,true
3635,LOW,HIGH,LOW,2026-06-02,,true
3642,LOW,LOW,LOW,2026-06-02,,true
3656,LOW,LOW,LOW,2026-06-02,,true
3661,LOW,LOW,LOW,2026-06-02,,true
3665,LOW,LOW,LOW,2026-06-02,,true
3673,LOW,LOW,LOW,2026-06-02,,true
3675,LOW,LOW,LOW,2026-06-02,,true
3686,LOW,LOW,LOW,2026-06-02,,true
3692,LOW,LOW,LOW,2026-06-02,,true
3694,LOW,LOW,LOW,2026-06-02,,true
3695,LOW,LOW,LOW,2026-06-02,,true
3697,LOW,LOW,LOW,2026-06-02,,true
3699,LOW,LOW,LOW,2026-06-02,,true
3700,LOW,LOW,LOW,2026-06-02,,true
3705,LOW,LOW,LOW,2026-06-02,,true
3708,LOW,LOW,LOW,2026-06-02,,true
3714,LOW,LOW,LOW,2026-06-02,,true
3716,LOW,LOW,LOW,2026-06-02,,true
3721,LOW,LOW,LOW,2026-06-02,,true
3723,LOW,LOW,LOW,2026-06-02,,true
3728,LOW,LOW,LOW,2026-06-02,,true
3731,LOW,LOW,LOW,2026-06-02,,true
3733,LOW,LOW,LOW,2026-06-02,,true
3751,LOW,LOW,LOW,2026-06-02,,true
3756,LOW,LOW,LOW,2026-06-02,,true
3760,LOW,LOW,LOW,2026-06-02,,true
3769,LOW,LOW,LOW,2026-06-02,,true
3773,LOW,LOW,LOW,2026-06-02,,true
3778,LOW,LOW,LOW,2026-06-02,,true
3780,LOW,LOW,LOW,2026-06-02,,true
3785,LOW,LOW,LOW,2026-06-02,,true
3786,LOW,LOW,LOW,2026-06-02,,true
3789,LOW,LOW,LOW,2026-06-02,,true
3790,LOW,LOW,LOW,2026-06-02,,true
3791,LOW,LOW,LOW,2026-06-02,,true
3798,LOW,LOW,LOW,2026-06-02,,true
3806,LOW,LOW,LOW,2026-06-02,,true
3807,LOW,LOW,LOW,2026-06-02,,true
3809,LOW,LOW,LOW,2026-06-02,,true
3810,LOW,LOW,LOW,2026-06-02,,true
3815,LOW,LOW,LOW,2026-06-02,,true
3816,LOW,LOW,LOW,2026-06-02,,true
3823,LOW,LOW,LOW,2026-06-02,,true
3828,LOW,LOW,LOW,2026-06-02,,true
3830,LOW,LOW,LOW,2026-06-02,,true
3833,LOW,LOW,LOW,2026-06-02,,true
3836,LOW,LOW,LOW,2026-06-02,,true
3837,LOW,LOW,LOW,2026-06-02,,true
3841,LOW,LOW,LOW,2026-06-02,,true
3843,LOW,LOW,LOW,2026-06-02,,true
3849,LOW,LOW,LOW,2026-06-02,,true
3852,LOW,LOW,LOW,2026-06-02,,true
3856,LOW,LOW,LOW,2026-06-02,,true
3872,LOW,LOW,LOW,2026-06-02,,true
3882,LOW,LOW,LOW,2026-06-02,,true
3887,LOW,LOW,LOW,2026-06-02,,true
3888,LOW,LOW,LOW,2026-06-02,,true
3891,LOW,LOW,LOW,2026-06-02,,true
3896,LOW,LOW,LOW,2026-06-02,,true
3906,LOW,LOW,LOW,2026-06-02,,true
3907,LOW,LOW,LOW,2026-06-02,,true
3914,LOW,LOW,LOW,2026-06-02,,true
3916,LOW,LOW,LOW,2026-06-02,,true
3920,LOW,LOW,LOW,2026-06-02,,true
3922,LOW,LOW,LOW,2026-06-02,,true
3923,LOW,LOW,LOW,2026-06-02,,true
3924,LOW,LOW,LOW,2026-06-02,,true
3928,LOW,LOW,LOW,2026-06-02,,true
3929,LOW,LOW,LOW,2026-06-02,,true
3934,LOW,LOW,LOW,2026-06-02,,true
3938,LOW,LOW,LOW,2026-06-02,,true
3945,LOW,LOW,LOW,2026-06-02,,true
3946,LOW,LOW,LOW,2026-06-02,,true
3947,LOW,LOW,LOW,2026-06-02,,true
3951,LOW,LOW,LOW,2026-06-02,,true
3956,LOW,LOW,LOW,2026-06-02,,true
3966,LOW,LOW,LOW,2026-06-02,,true
3974,LOW,LOW,LOW,2026-06-02,,true
3977,LOW,LOW,LOW,2026-06-02,,true
3985,LOW,LOW,LOW,2026-06-02,,true
3986,LOW,LOW,LOW,2026-06-02,,true
3995,LOW,LOW,LOW,2026-06-02,,true
4001,LOW,LOW,LOW,2026-06-02,,true
4004,LOW,LOW,LOW,2026-06-02,,true
4005,LOW,LOW,LOW,2026-06-02,,true
4007,LOW,LOW,LOW,2026-06-02,,true
4014,LOW,LOW,LOW,2026-06-02,,true
4023,LOW,LOW,LOW,2026-06-02,,true
4027,LOW,HIGH,LOW,2026-06-02,,true
4038,LOW,HIGH,LOW,2026-06-02,,true
4057,LOW,HIGH,LOW,2026-06-02,,true
4061,LOW,LOW,LOW,2026-06-02,,true
4063,LOW,LOW,LOW,2026-06-02,,true
4065,LOW,LOW,LOW,2026-06-02,,true
4072,LOW,LOW,LOW,2026-06-02,,true
4075,LOW,LOW,LOW,2026-06-02,,true
4082,LOW,LOW,LOW,2026-06-02,,true
4089,LOW,LOW,LOW,2026-06-02,,true
4091,LOW,LOW,LOW,2026-06-02,,true
4092,LOW,LOW,LOW,2026-06-02,,true
4097,LOW,LOW,LOW,2026-06-02,,true
4101,LOW,LOW,LOW,2026-06-02,,true
4106,LOW,LOW,LOW,2026-06-02,,true
4112,LOW,LOW,LOW,2026-06-02,,true
4114,LOW,LOW,LOW,2026-06-02,,true
4122,LOW,LOW,LOW,2026-06-02,,true
4124,LOW,LOW,LOW,2026-06-02,,true
4129,LOW,LOW,LOW,2026-06-02,,true
4132,LOW,LOW,LOW,2026-06-02,,true
4141,LOW,LOW,LOW,2026-06-02,,true
4143,LOW,LOW,LOW,2026-06-02,,true
4144,LOW,LOW,LOW,2026-06-02,,true
4150,LOW,LOW,LOW,2026-06-02,,true
4154,LOW,LOW,LOW,2026-06-02,,true
4156,LOW,LOW,LOW,2026-06-02,,true
4158,LOW,LOW,LOW,2026-06-02,,true
4161,LOW,LOW,LOW,2026-06-02,,true
4168,LOW,LOW,LOW,2026-06-02,,true
4169,LOW,LOW,LOW,2026-06-02,,true
4171,LOW,LOW,LOW,2026-06-02,,true
4172,LOW,LOW,LOW,2026-06-02,,true
4175,LOW,LOW,LOW,2026-06-02,,true
4181,LOW,LOW,LOW,2026-06-02,,true
4186,LOW,LOW,LOW,2026-06-02,,true
4191,LOW,LOW,LOW,2026-06-02,,true
4205,LOW,LOW,LOW,2026-06-02,,true
4207,LOW,LOW,LOW,2026-06-02,,true
4212,LOW,LOW,LOW,2026-06-02,,true
4215,LOW,LOW,LOW,2026-06-02,,true
4220,LOW,LOW,LOW,2026-06-02,,true
4238,LOW,LOW,LOW,2026-06-02,,true
4241,LOW,LOW,LOW,2026-06-02,,true
4250,LOW,HIGH,LOW,2026-06-02,,true
4253,LOW,HIGH,LOW,2026-06-02,,true
4256,LOW,HIGH,LOW,2026-06-02,,true
4259,LOW,HIGH,LOW,2026-06-02,,true
4260,LOW,HIGH,LOW,2026-06-02,,true
4261,LOW,HIGH,LOW,2026-06-02,,true
4274,LOW,HIGH,LOW,2026-06-02,,true
4276,LOW,HIGH,LOW,2026-06-02,,true
4286,LOW,HIGH,LOW,2026-06-02,,true
4290,LOW,HIGH,LOW,2026-06-02,,true
4291,LOW,HIGH,LOW,2026-06-02,,true
4292,LOW,HIGH,LOW,2026-06-02,,true
4294,LOW,HIGH,LOW,2026-06-02,,true
4297,LOW,HIGH,LOW,2026-06-02,,true
4298,LOW,HIGH,LOW,2026-06-02,,true
4302,LOW,HIGH,LOW,2026-06-02,,true
4304,LOW,HIGH,LOW,2026-06-02,,true
4313,LOW,HIGH,LOW,2026-06-02,,true
4314,LOW,HIGH,LOW,2026-06-02,,true
4319,LOW,HIGH,LOW,2026-06-02,,true
4323,LOW,HIGH,LOW,2026-06-02,,true
4332,LOW,HIGH,LOW,2026-06-02,,true
4333,LOW,HIGH,LOW,2026-06-02,,true
4338,LOW,HIGH,LOW,2026-06-02,,true
4339,LOW,HIGH,LOW,2026-06-02,,true
4344,LOW,HIGH,LOW,2026-06-02,,true
4349,LOW,HIGH,LOW,2026-06-02,,true
4351,LOW,HIGH,LOW,2026-06-02,,true
4354,LOW,HIGH,LOW,2026-06-02,,true
4356,LOW,HIGH,LOW,2026-06-02,,true
4360,LOW,HIGH,LOW,2026-06-02,,true
4363,LOW,HIGH,LOW,2026-06-02,,true
4366,LOW,HIGH,LOW,2026-06-02,,true
4367,LOW,LOW,LOW,2026-06-02,,true
4377,LOW,LOW,LOW,2026-06-02,,true
4389,LOW,LOW,LOW,2026-06-02,,true
4393,LOW,LOW,LOW,2026-06-02,,true
4395,LOW,LOW,LOW,2026-06-02,,true
4398,LOW,LOW,LOW,2026-06-02,,true
4399,LOW,LOW,LOW,2026-06-02,,true
4402,LOW,LOW,LOW,2026-06-02,,true
4403,LOW,LOW,LOW,2026-06-02,,true
4411,LOW,LOW,LOW,2026-06-02,,true
4414,LOW,LOW,LOW,2026-06-02,,true
4421,LOW,LOW,LOW,2026-06-02,,true
4424,LOW,LOW,LOW,2026-06-02,,true
4425,LOW,LOW,LOW,2026-06-02,,true
4429,LOW,LOW,LOW,2026-06-02,,true
4433,LOW,LOW,LOW,2026-06-02,,true
4435,LOW,LOW,LOW,2026-06-02,,true
4437,LOW,LOW,LOW,2026-06-02,,true
4439,LOW,LOW,LOW,2026-06-02,,true
4455,LOW,LOW,LOW,2026-06-02,,true
4457,LOW,LOW,LOW,2026-06-02,,true
4463,LOW,LOW,LOW,2026-06-02,,true
4466,LOW,LOW,LOW,2026-06-02,,true
4468,LOW,LOW,LOW,2026-06-02,,true
4469,LOW,LOW,LOW,2026-06-02,,true
4497,LOW,LOW,LOW,2026-06-02,,true
4498,LOW,LOW,LOW,2026-06-02,,true
4502,LOW,LOW,LOW,2026-06-02,,true
4506,LOW,LOW,LOW,2026-06-02,,true
4508,LOW,LOW,LOW,2026-06-02,,true
4511,LOW,LOW,LOW,2026-06-02,,true
4513,LOW,LOW,LOW,2026-06-02,,true
4515,LOW,LOW,LOW,2026-06-02,,true
4525,LOW,LOW,LOW,2026-06-02,,true
4526,LOW,LOW,LOW,2026-06-02,,true
4531,LOW,LOW,LOW,2026-06-02,,true
4532,LOW,LOW,LOW,2026-06-02,,true
4537,LOW,LOW,LOW,2026-06-02,,true
4538,LOW,LOW,LOW,2026-06-02,,true
